{'name': 'outside', 'temp': 17.0, 'time': '00:11:14'},
{'name': 'inside', 'temp': 21.812, 'time': '00:11:14'},
{'name': 'inside_floor', 'temp': 19.5, 'time': '00:11:14'},
{'name': 'outside', 'temp': 17.062, 'time': '00:21:19'},
{'name': 'inside', 'temp': 21.812, 'time': '00:21:19'},
{'name': 'inside_floor', 'temp': 19.562, 'time': '00:21:19'},
{'name': 'outside', 'temp': 16.875, 'time': '00:31:23'},
{'name': 'inside', 'temp': 21.75, 'time': '00:31:23'},
{'name': 'inside_floor', 'temp': 19.5, 'time': '00:31:23'},
{'name': 'outside', 'temp': 17.0, 'time': '00:41:28'},
{'name': 'inside', 'temp': 21.812, 'time': '00:41:28'},
{'name': 'inside_floor', 'temp': 19.5, 'time': '00:41:28'},
{'name': 'outside', 'temp': 16.875, 'time': '00:51:33'},
{'name': 'inside', 'temp': 21.75, 'time': '00:51:33'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '00:51:33'},
{'name': 'outside', 'temp': 16.75, 'time': '01:01:39'},
{'name': 'inside', 'temp': 21.812, 'time': '01:01:39'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '01:01:39'},
{'name': 'outside', 'temp': 16.75, 'time': '01:11:43'},
{'name': 'inside', 'temp': 21.75, 'time': '01:11:43'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '01:11:43'},
{'name': 'outside', 'temp': 17.187, 'time': '01:21:48'},
{'name': 'inside', 'temp': 21.75, 'time': '01:21:48'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '01:21:48'},
{'name': 'outside', 'temp': 17.187, 'time': '01:31:53'},
{'name': 'inside', 'temp': 21.687, 'time': '01:31:53'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '01:31:53'},
{'name': 'outside', 'temp': 17.187, 'time': '01:41:58'},
{'name': 'inside', 'temp': 21.687, 'time': '01:41:58'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '01:41:58'},
{'name': 'outside', 'temp': 17.312, 'time': '01:52:02'},
{'name': 'inside', 'temp': 21.5, 'time': '01:52:02'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '01:52:02'},
{'name': 'outside', 'temp': 17.125, 'time': '02:02:07'},
{'name': 'inside', 'temp': 21.437, 'time': '02:02:07'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '02:02:07'},
{'name': 'outside', 'temp': 16.812, 'time': '02:12:13'},
{'name': 'inside', 'temp': 21.5, 'time': '02:12:13'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '02:12:13'},
{'name': 'outside', 'temp': 16.625, 'time': '02:22:17'},
{'name': 'inside', 'temp': 21.437, 'time': '02:22:17'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '02:22:17'},
{'name': 'outside', 'temp': 16.687, 'time': '02:32:22'},
{'name': 'inside', 'temp': 21.375, 'time': '02:32:22'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '02:32:22'},
{'name': 'outside', 'temp': 16.75, 'time': '02:42:27'},
{'name': 'inside', 'temp': 21.25, 'time': '02:42:27'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '02:42:27'},
{'name': 'outside', 'temp': 17.0, 'time': '02:52:32'},
{'name': 'inside', 'temp': 21.125, 'time': '02:52:32'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '02:52:32'},
{'name': 'outside', 'temp': 17.125, 'time': '03:02:36'},
{'name': 'inside', 'temp': 21.187, 'time': '03:02:36'},
{'name': 'inside_floor', 'temp': 19.312, 'time': '03:02:36'},
{'name': 'outside', 'temp': 17.125, 'time': '03:12:41'},
{'name': 'inside', 'temp': 21.187, 'time': '03:12:41'},
{'name': 'inside_floor', 'temp': 19.25, 'time': '03:12:41'},
{'name': 'outside', 'temp': 16.937, 'time': '03:22:46'},
{'name': 'inside', 'temp': 20.687, 'time': '03:22:46'},
{'name': 'inside_floor', 'temp': 19.312, 'time': '03:22:46'},
{'name': 'outside', 'temp': 17.062, 'time': '03:32:50'},
{'name': 'inside', 'temp': 20.312, 'time': '03:32:50'},
{'name': 'inside_floor', 'temp': 19.25, 'time': '03:32:50'},
{'name': 'outside', 'temp': 17.0, 'time': '03:42:55'},
{'name': 'inside', 'temp': 20.187, 'time': '03:42:55'},
{'name': 'inside_floor', 'temp': 19.25, 'time': '03:42:55'},
{'name': 'outside', 'temp': 16.75, 'time': '03:53:00'},
{'name': 'inside', 'temp': 20.187, 'time': '03:53:00'},
{'name': 'inside_floor', 'temp': 19.25, 'time': '03:53:00'},
{'name': 'outside', 'temp': 16.625, 'time': '04:03:05'},
{'name': 'inside', 'temp': 20.0, 'time': '04:03:05'},
{'name': 'inside_floor', 'temp': 19.25, 'time': '04:03:05'},
{'name': 'outside', 'temp': 16.437, 'time': '04:13:10'},
{'name': 'inside', 'temp': 20.0, 'time': '04:13:10'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '04:13:10'},
{'name': 'outside', 'temp': 16.437, 'time': '04:23:14'},
{'name': 'inside', 'temp': 19.875, 'time': '04:23:14'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '04:23:14'},
{'name': 'outside', 'temp': 16.375, 'time': '04:33:19'},
{'name': 'inside', 'temp': 19.937, 'time': '04:33:19'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '04:33:19'},
{'name': 'outside', 'temp': 16.375, 'time': '04:43:24'},
{'name': 'inside', 'temp': 20.062, 'time': '04:43:24'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '04:43:24'},
{'name': 'outside', 'temp': 16.625, 'time': '04:53:29'},
{'name': 'inside', 'temp': 20.562, 'time': '04:53:29'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '04:53:29'},
{'name': 'outside', 'temp': 16.875, 'time': '05:03:33'},
{'name': 'inside', 'temp': 20.687, 'time': '05:03:33'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '05:03:33'},
{'name': 'outside', 'temp': 17.187, 'time': '05:13:38'},
{'name': 'inside', 'temp': 20.687, 'time': '05:13:38'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '05:13:38'},
{'name': 'outside', 'temp': 17.25, 'time': '05:23:43'},
{'name': 'inside', 'temp': 20.875, 'time': '05:23:43'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '05:23:43'},
{'name': 'outside', 'temp': 17.5, 'time': '05:33:48'},
{'name': 'inside', 'temp': 21.062, 'time': '05:33:48'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '05:33:48'},
{'name': 'outside', 'temp': 17.75, 'time': '05:43:53'},
{'name': 'inside', 'temp': 21.062, 'time': '05:43:53'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '05:43:53'},
{'name': 'outside', 'temp': 18.375, 'time': '05:53:59'},
{'name': 'inside', 'temp': 21.187, 'time': '05:53:59'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '05:53:59'},
{'name': 'outside', 'temp': 19.25, 'time': '06:04:04'},
{'name': 'inside', 'temp': 21.187, 'time': '06:04:04'},
{'name': 'inside_floor', 'temp': 19.0, 'time': '06:04:04'},
{'name': 'outside', 'temp': 19.937, 'time': '06:14:08'},
{'name': 'inside', 'temp': 21.375, 'time': '06:14:08'},
{'name': 'inside_floor', 'temp': 18.937, 'time': '06:14:08'},
{'name': 'outside', 'temp': 20.187, 'time': '06:24:13'},
{'name': 'inside', 'temp': 21.375, 'time': '06:24:13'},
{'name': 'inside_floor', 'temp': 19.0, 'time': '06:24:13'},
{'name': 'outside', 'temp': 20.562, 'time': '06:34:18'},
{'name': 'inside', 'temp': 21.562, 'time': '06:34:18'},
