{'name': 'inside', 'temp': 20.687, 'time': '05:23:44'},
{'name': 'inside_floor', 'temp': 19.625, 'time': '05:23:44'},
{'name': 'outside', 'temp': 12.562, 'time': '05:33:49'},
{'name': 'inside', 'temp': 20.687, 'time': '05:33:49'},
{'name': 'inside_floor', 'temp': 19.625, 'time': '05:33:49'},
{'name': 'outside', 'temp': 12.875, 'time': '05:43:54'},
{'name': 'inside', 'temp': 20.687, 'time': '05:43:54'},
{'name': 'inside_floor', 'temp': 19.562, 'time': '05:43:54'},
{'name': 'outside', 'temp': 12.875, 'time': '05:54:00'},
{'name': 'inside', 'temp': 20.75, 'time': '05:54:00'},
{'name': 'inside_floor', 'temp': 19.5, 'time': '05:54:00'},
{'name': 'outside', 'temp': 13.562, 'time': '06:04:49'},
{'name': 'inside', 'temp': 20.812, 'time': '06:04:49'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '06:04:49'},
{'name': 'outside', 'temp': 13.75, 'time': '06:15:35'},
{'name': 'inside', 'temp': 20.75, 'time': '06:15:35'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '06:15:35'},
{'name': 'outside', 'temp': 14.125, 'time': '06:26:21'},
{'name': 'inside', 'temp': 20.687, 'time': '06:26:21'},
{'name': 'inside_floor', 'temp': 19.312, 'time': '06:26:21'},
{'name': 'outside', 'temp': 14.875, 'time': '06:36:27'},
{'name': 'inside', 'temp': 20.687, 'time': '06:36:27'},
{'name': 'inside_floor', 'temp': 19.187, 'time': '06:36:27'},
{'name': 'outside', 'temp': 15.062, 'time': '06:46:32'},
{'name': 'inside', 'temp': 20.625, 'time': '06:46:32'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '06:46:32'},
{'name': 'outside', 'temp': 15.25, 'time': '06:56:37'},
{'name': 'inside', 'temp': 20.625, 'time': '06:56:37'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '06:56:37'},
{'name': 'outside', 'temp': 15.5, 'time': '07:06:42'},
{'name': 'inside', 'temp': 20.812, 'time': '07:06:42'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '07:06:42'},
{'name': 'outside', 'temp': 15.875, 'time': '07:16:46'},
{'name': 'inside', 'temp': 20.875, 'time': '07:16:46'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '07:16:46'},
{'name': 'outside', 'temp': 16.562, 'time': '07:26:51'},
{'name': 'inside', 'temp': 20.687, 'time': '07:26:51'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '07:26:51'},
{'name': 'outside', 'temp': 16.812, 'time': '07:36:56'},
{'name': 'inside', 'temp': 20.75, 'time': '07:36:56'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '07:36:56'},
{'name': 'outside', 'temp': 17.562, 'time': '07:47:01'},
{'name': 'inside', 'temp': 20.875, 'time': '07:47:01'},
{'name': 'inside_floor', 'temp': 19.0, 'time': '07:47:01'},
{'name': 'outside', 'temp': 18.5, 'time': '07:57:05'},
{'name': 'inside', 'temp': 21.187, 'time': '07:57:05'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '07:57:05'},
{'name': 'outside', 'temp': 20.062, 'time': '08:07:10'},
{'name': 'inside', 'temp': 21.125, 'time': '08:07:10'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '08:07:10'},
{'name': 'outside', 'temp': 20.562, 'time': '08:17:15'},
{'name': 'inside', 'temp': 21.0, 'time': '08:17:15'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '08:17:15'},
{'name': 'outside', 'temp': 21.25, 'time': '08:27:20'},
{'name': 'inside', 'temp': 20.937, 'time': '08:27:20'},
{'name': 'inside_floor', 'temp': 19.0, 'time': '08:27:20'},
{'name': 'outside', 'temp': 21.5, 'time': '08:37:25'},
{'name': 'inside', 'temp': 21.0, 'time': '08:37:25'},
{'name': 'inside_floor', 'temp': 19.0, 'time': '08:37:25'},
{'name': 'outside', 'temp': 22.187, 'time': '08:47:30'},
{'name': 'inside', 'temp': 21.0, 'time': '08:47:30'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '08:47:30'},
{'name': 'outside', 'temp': 21.937, 'time': '08:57:34'},
{'name': 'inside', 'temp': 21.062, 'time': '08:57:34'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '08:57:34'},
{'name': 'outside', 'temp': 22.0, 'time': '09:07:40'},
{'name': 'inside', 'temp': 21.125, 'time': '09:07:40'},
{'name': 'inside_floor', 'temp': 19.062, 'time': '09:07:40'},
{'name': 'outside', 'temp': 21.125, 'time': '09:17:45'},
{'name': 'inside', 'temp': 21.25, 'time': '09:17:45'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '09:17:45'},
{'name': 'outside', 'temp': 21.5, 'time': '09:27:50'},
{'name': 'inside', 'temp': 21.375, 'time': '09:27:50'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '09:27:50'},
{'name': 'outside', 'temp': 21.562, 'time': '09:37:55'},
{'name': 'inside', 'temp': 21.562, 'time': '09:37:55'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '09:37:55'},
{'name': 'outside', 'temp': 21.5, 'time': '09:48:01'},
{'name': 'inside', 'temp': 21.5, 'time': '09:48:01'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '09:48:01'},
{'name': 'outside', 'temp': 22.562, 'time': '09:58:05'},
{'name': 'inside', 'temp': 21.625, 'time': '09:58:05'},
{'name': 'inside_floor', 'temp': 19.125, 'time': '09:58:05'},
{'name': 'outside', 'temp': 22.437, 'time': '10:08:10'},
{'name': 'inside', 'temp': 21.75, 'time': '10:08:10'},
{'name': 'inside_floor', 'temp': 19.187, 'time': '10:08:10'},
{'name': 'outside', 'temp': 22.437, 'time': '10:18:14'},
{'name': 'inside', 'temp': 21.812, 'time': '10:18:14'},
{'name': 'inside_floor', 'temp': 19.187, 'time': '10:18:14'},
{'name': 'outside', 'temp': 23.687, 'time': '10:28:19'},
{'name': 'inside', 'temp': 21.875, 'time': '10:28:19'},
{'name': 'inside_floor', 'temp': 19.312, 'time': '10:28:19'},
{'name': 'outside', 'temp': 24.062, 'time': '10:38:24'},
{'name': 'inside', 'temp': 22.062, 'time': '10:38:24'},
{'name': 'inside_floor', 'temp': 19.312, 'time': '10:38:24'},
{'name': 'outside', 'temp': 22.437, 'time': '10:48:29'},
{'name': 'inside', 'temp': 22.125, 'time': '10:48:29'},
{'name': 'inside_floor', 'temp': 19.312, 'time': '10:48:29'},
{'name': 'outside', 'temp': 23.625, 'time': '10:58:33'},
{'name': 'inside', 'temp': 22.187, 'time': '10:58:33'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '10:58:33'},
{'name': 'outside', 'temp': 24.437, 'time': '11:08:38'},
{'name': 'inside', 'temp': 22.25, 'time': '11:08:38'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '11:08:38'},
{'name': 'outside', 'temp': 24.937, 'time': '11:18:43'},
{'name': 'inside', 'temp': 22.312, 'time': '11:18:43'},
{'name': 'inside_floor', 'temp': 19.5, 'time': '11:18:43'},
{'name': 'outside', 'temp': 24.312, 'time': '11:28:48'},
{'name': 'inside', 'temp': 22.437, 'time': '11:28:48'},
{'name': 'inside_floor', 'temp': 19.562, 'time': '11:28:48'},
{'name': 'outside', 'temp': 23.437, 'time': '11:38:53'},
{'name': 'inside', 'temp': 22.562, 'time': '11:38:53'},
{'name': 'inside_floor', 'temp': 19.562, 'time': '11:38:53'},
{'name': 'outside', 'temp': 23.062, 'time': '11:48:58'},
{'name': 'inside', 'temp': 22.625, 'time': '11:48:58'},
{'name': 'inside_floor', 'temp': 19.562, 'time': '11:48:58'},
{'name': 'outside', 'temp': 23.687, 'time': '11:59:03'},
{'name': 'inside', 'temp': 22.625, 'time': '11:59:03'},
{'name': 'inside_floor', 'temp': 19.562, 'time': '11:59:03'},
{'name': 'outside', 'temp': 24.875, 'time': '12:09:07'},
{'name': 'inside', 'temp': 22.687, 'time': '12:09:07'},
{'name': 'inside_floor', 'temp': 19.625, 'time': '12:09:07'},
{'name': 'outside', 'temp': 24.812, 'time': '12:19:12'},
{'name': 'inside', 'temp': 22.75, 'time': '12:19:12'},
{'name': 'inside_floor', 'temp': 19.687, 'time': '12:19:12'},
{'name': 'outside', 'temp': 25.375, 'time': '12:29:17'},
{'name': 'inside', 'temp': 22.875, 'time': '12:29:17'},
{'name': 'inside_floor', 'temp': 19.75, 'time': '12:29:17'},
{'name': 'outside', 'temp': 25.875, 'time': '12:39:22'},
{'name': 'inside', 'temp': 22.937, 'time': '12:39:22'},
{'name': 'inside_floor', 'temp': 19.75, 'time': '12:39:22'},
{'name': 'outside', 'temp': 25.562, 'time': '12:49:27'},
{'name': 'inside', 'temp': 23.062, 'time': '12:49:27'},
{'name': 'inside_floor', 'temp': 19.812, 'time': '12:49:27'},
{'name': 'outside', 'temp': 26.375, 'time': '12:59:31'},
{'name': 'inside', 'temp': 23.187, 'time': '12:59:31'},
{'name': 'inside_floor', 'temp': 19.875, 'time': '12:59:31'},
{'name': 'outside', 'temp': 25.875, 'time': '13:09:36'},
{'name': 'inside', 'temp': 23.375, 'time': '13:09:36'},
{'name': 'inside_floor', 'temp': 19.937, 'time': '13:09:36'},
{'name': 'outside', 'temp': 25.75, 'time': '13:19:41'},
{'name': 'inside', 'temp': 23.5, 'time': '13:19:41'},
{'name': 'inside_floor', 'temp': 19.937, 'time': '13:19:41'},
{'name': 'outside', 'temp': 25.562, 'time': '13:29:46'},
{'name': 'inside', 'temp': 23.5, 'time': '13:29:46'},
{'name': 'inside_floor', 'temp': 20.0, 'time': '13:29:46'},
{'name': 'outside', 'temp': 26.562, 'time': '13:39:51'},
{'name': 'inside', 'temp': 23.625, 'time': '13:39:51'},
{'name': 'inside_floor', 'temp': 20.0, 'time': '13:39:51'},
{'name': 'outside', 'temp': 26.437, 'time': '13:49:56'},
{'name': 'inside', 'temp': 23.75, 'time': '13:49:56'},
{'name': 'inside_floor', 'temp': 20.125, 'time': '13:49:56'},
{'name': 'outside', 'temp': 25.187, 'time': '14:00:00'},
{'name': 'inside', 'temp': 23.875, 'time': '14:00:00'},
{'name': 'inside_floor', 'temp': 20.125, 'time': '14:00:00'},
{'name': 'outside', 'temp': 26.187, 'time': '14:10:05'},
{'name': 'inside', 'temp': 24.0, 'time': '14:10:05'},
{'name': 'inside_floor', 'temp': 20.187, 'time': '14:10:05'},
{'name': 'outside', 'temp': 24.437, 'time': '14:20:10'},
{'name': 'inside', 'temp': 24.125, 'time': '14:20:10'},
{'name': 'inside_floor', 'temp': 20.25, 'time': '14:20:10'},
