{'name': 'outside', 'temp': 14.937, 'time': '00:07:59'},
{'name': 'inside', 'temp': 22.187, 'time': '00:07:59'},
{'name': 'inside_floor', 'temp': 18.937, 'time': '00:07:59'},
{'name': 'outside', 'temp': 14.687, 'time': '00:18:04'},
{'name': 'inside', 'temp': 22.062, 'time': '00:18:04'},
{'name': 'inside_floor', 'temp': 18.937, 'time': '00:18:04'},
{'name': 'outside', 'temp': 14.75, 'time': '00:28:09'},
{'name': 'inside', 'temp': 21.875, 'time': '00:28:09'},
{'name': 'inside_floor', 'temp': 18.875, 'time': '00:28:09'},
{'name': 'outside', 'temp': 14.75, 'time': '00:38:14'},
{'name': 'inside', 'temp': 21.75, 'time': '00:38:14'},
{'name': 'inside_floor', 'temp': 18.875, 'time': '00:38:14'},
{'name': 'outside', 'temp': 14.687, 'time': '00:48:18'},
{'name': 'inside', 'temp': 21.625, 'time': '00:48:18'},
{'name': 'inside_floor', 'temp': 18.875, 'time': '00:48:18'},
{'name': 'outside', 'temp': 14.625, 'time': '00:58:23'},
{'name': 'inside', 'temp': 21.5, 'time': '00:58:23'},
{'name': 'inside_floor', 'temp': 18.875, 'time': '00:58:23'},
{'name': 'outside', 'temp': 14.5, 'time': '01:08:28'},
{'name': 'inside', 'temp': 21.437, 'time': '01:08:28'},
{'name': 'inside_floor', 'temp': 18.812, 'time': '01:08:28'},
{'name': 'outside', 'temp': 14.375, 'time': '01:18:33'},
{'name': 'inside', 'temp': 21.312, 'time': '01:18:33'},
{'name': 'inside_floor', 'temp': 18.75, 'time': '01:18:33'},
{'name': 'outside', 'temp': 14.125, 'time': '01:28:37'},
{'name': 'inside', 'temp': 21.25, 'time': '01:28:37'},
{'name': 'inside_floor', 'temp': 18.75, 'time': '01:28:37'},
{'name': 'outside', 'temp': 13.75, 'time': '01:38:42'},
{'name': 'inside', 'temp': 21.187, 'time': '01:38:42'},
{'name': 'inside_floor', 'temp': 18.75, 'time': '01:38:42'},
{'name': 'outside', 'temp': 13.312, 'time': '01:48:47'},
{'name': 'inside', 'temp': 21.125, 'time': '01:48:47'},
